role_id,position_description_id,legacy_mapping_pd_id,mapping_rank,mapping_code,mapping_name,mapping_level,mapping_validated,validation_notes,framework_code_valid
3f854c43-ca3d-56a3-925b-15b016f9a632,1078,11313,1,1011001000,LEGAL ADVISORY,Sub-family,Yes,,1
4c8f6a16-05b9-58ac-960c-17797b7f1054,1079,11314,1,1008003003,DIGITAL LEARNING DESIGN,Specialisation,Yes,,1
6ee2b52e-4fd7-5e25-acfe-634017ac934b,1080,11315,1,1008003002,INSTRUCTIONAL DESIGN,Specialisation,Yes,,1
006fdd3a-0696-5ceb-97b6-03b4907165a3,1081,11316,1,1008003002,INSTRUCTIONAL DESIGN,Specialisation,Yes,,1
fbf66346-ab5e-54c6-822d-d8d551dd05f3,1082,11317,1,1016002001,EDUCATIONAL QUALITY ASSURANCE (DOMESTIC),Specialisation,Yes,,1
fbf66346-ab5e-54c6-822d-d8d551dd05f3,1082,11317,2,1016003001,EDUCATIONAL REGULATORY COMPLIANCE (DOMESTIC),Specialisation,Yes,,1
53d1767f-5f95-5e23-91d8-5b3616f33c4a,1083,11318,1,1008002004,PARTNER AND SME COORDINATION,Specialisation,Yes,,1
6b7e3168-2736-59c9-85a3-787f7cf667d6,1084,11319,1,1008002004,PARTNER AND SME COORDINATION,Specialisation,Yes,,1
5765626d-50bd-50b4-ba9b-88663778524d,1085,11320,1,1008002003,LEARNING TECHNOLOGY OPERATIONS,Specialisation,Yes,,1
0c58715c-daac-5341-975d-8e4eb6a19f29,1086,11321,1,1008002001,COURSE PLANNING AND SCHEDULING,Specialisation,Yes,,1
0447a03b-2bf7-5d92-9895-1474fef464f0,1087,11322,1,1001003000,SERVICE AND EXPERIENCE DESIGN,Sub-family,Yes,,1
0447a03b-2bf7-5d92-9895-1474fef464f0,1087,11322,2,1008003002,INSTRUCTIONAL DESIGN,Specialisation,Yes,,1
704e8826-3a47-5e10-b8c6-286cd7e7519f,1088,11323,1,1000001000,ANALYTICS,Sub-family,Yes,,1
704e8826-3a47-5e10-b8c6-286cd7e7519f,1088,11323,2,1001003000,SERVICE AND EXPERIENCE DESIGN,Sub-family,Yes,,1
0926c8dc-f17e-54e9-9d28-de71f204b74c,1089,11324,1,1009002000,CREATIVE DESIGN AND PRODUCTION,Sub-family,Yes,,1
afe03386-e450-5974-b053-a77ef5c2bbb3,1090,11325,1,1016003001,EDUCATIONAL REGULATORY COMPLIANCE (DOMESTIC),Specialisation,Yes,,1
afe03386-e450-5974-b053-a77ef5c2bbb3,1090,11325,2,1016004000,ACCREDITATION,Sub-family,Yes,,1
345e69b7-74d2-5330-91ed-8c3da1f71fab,1091,11326,1,1009002002,MULTIMEDIA PRODUCTION,Specialisation,Yes,,1
4e52b336-d4eb-55b9-8891-e5f5f1e1341d,1092,11327,1,1009002002,MULTIMEDIA PRODUCTION,Specialisation,Yes,,1
5b3a24d3-774e-5228-b24a-bdff3a2b5906,1093,11328,1,1009002002,MULTIMEDIA PRODUCTION,Specialisation,Yes,,1
d9eb4487-a2c7-51c1-98ad-758668e7beb5,1094,11329,1,1009002002,MULTIMEDIA PRODUCTION,Specialisation,Yes,,1
bb54ab50-dcfd-5630-a6a5-a1e8f15b445f,1095,11330,1,1016002001,EDUCATIONAL QUALITY ASSURANCE (DOMESTIC),Specialisation,Yes,,1
bb54ab50-dcfd-5630-a6a5-a1e8f15b445f,1095,11330,2,1016003001,EDUCATIONAL REGULATORY COMPLIANCE (DOMESTIC),Specialisation,Yes,,1
8031727a-6d58-5d81-8a32-6c9c90b20b74,1096,11331,1,1016002001,EDUCATIONAL QUALITY ASSURANCE (DOMESTIC),Specialisation,Yes,,1
8031727a-6d58-5d81-8a32-6c9c90b20b74,1096,11331,2,1016003001,EDUCATIONAL REGULATORY COMPLIANCE (DOMESTIC),Specialisation,Yes,,1
224db106-df5c-5494-a8ac-7921dd23b5c1,1097,11332,1,1016003001,EDUCATIONAL REGULATORY COMPLIANCE (DOMESTIC),Specialisation,Yes,,1
224db106-df5c-5494-a8ac-7921dd23b5c1,1097,11332,2,1016004000,ACCREDITATION,Sub-family,Yes,,1
fa9dac44-fa73-5e4c-80b9-831bd20c8050,1098,11333,1,1008003000,CURRICULUM AND LEARNING DESIGN,Sub-family,Yes,,1
fa9dac44-fa73-5e4c-80b9-831bd20c8050,1098,11333,2,1008002000,COURSE DEVELOPMENT OPERATIONS,Sub-family,Yes,,1
9d476dcb-bc49-5b44-a001-59cc3452e0e4,1099,11334,1,1009002002,MULTIMEDIA PRODUCTION,Specialisation,Yes,,1
11339f46-8050-5b46-b349-05a690c0fa73,1100,11335,1,1009002003,VIDEO PRODUCTION,Specialisation,Yes,,1
26ae7af4-249f-5f7f-9cd3-d58e824208dc,1101,11336,1,1008001000,COURSE STRATEGY AND PORTFOLIO MANAGEMENT,Sub-family,Yes,,1
26ae7af4-249f-5f7f-9cd3-d58e824208dc,1101,11336,2,1008002000,COURSE DEVELOPMENT OPERATIONS,Sub-family,Yes,,1
e01c6303-dae4-5603-aae0-f8d83fa3f5d2,1102,11338,1,1016003001,EDUCATIONAL REGULATORY COMPLIANCE (DOMESTIC),Specialisation,Yes,,1
e01c6303-dae4-5603-aae0-f8d83fa3f5d2,1102,11338,2,1000001000,ANALYTICS,Sub-family,Yes,,1
2bc9a94f-080b-58e3-87c3-4334bd028b2d,1103,11339,1,1009002003,VIDEO PRODUCTION,Specialisation,Yes,,1
69348491-9482-5fff-a3ec-e30d79a094b3,1104,11340,1,1008003003,DIGITAL LEARNING DESIGN,Specialisation,Yes,,1
90e2d985-2af9-5d7f-adf3-c909349e1d66,1105,11341,1,1003001000,ADMINISTRATION,Sub-family,Yes,,1
ff73faab-e321-5b32-b453-41e88b95baff,1106,11342,1,1020001000,EVENTS MANAGEMENT,Sub-family,Yes,,1
fa109d2a-41d3-5b5d-b8c6-de7cbc53353d,1107,11343,1,1008000000,COURSE DESIGN AND DEVELOPMENT,Job Family,Yes,,1
fa109d2a-41d3-5b5d-b8c6-de7cbc53353d,1107,11343,2,1016002000,EDUCATIONAL QUALITY ASSURANCE,Sub-family,Yes,,1
aca0c8a9-e6e4-5f18-a409-ec44578101b8,1111,11347,1,1008002004,PARTNER AND SME COORDINATION,Specialisation,Yes,,1
92217ac1-cab5-54a1-8973-7ddc595ed5e6,1112,11348,1,1000001000,ANALYTICS,Sub-family,Yes,,1
92217ac1-cab5-54a1-8973-7ddc595ed5e6,1112,11348,2,1001003000,SERVICE AND EXPERIENCE DESIGN,Sub-family,Yes,,1
a4bb89cd-9b18-5a75-8b5b-d1fee21666ba,1113,11349,1,1001003000,SERVICE AND EXPERIENCE DESIGN,Sub-family,Yes,,1
493854e0-69a9-5721-bd72-a5d6e6fe3831,1114,11354,1,1020002000,INTEGRATED MARKETING,Sub-family,Yes,,1
ba7b13c7-10c3-5dcb-9166-8d83404d67b1,1116,11356,1,1030002002,DATA ENGINEERING,Specialisation,,,1
474f10e8-9a5d-5b7a-b7a4-f516ef22ac05,1117,11357,1,1008003002,INSTRUCTIONAL DESIGN,Specialisation,Yes,,1
47a5c576-90a4-56fc-bc1f-1e0dc4085fbd,1119,11359,1,1001001000,BUSINESS ANALYSIS,Sub-family,Yes,,1
f9a58ff1-66e8-5db0-89f9-18cea996049f,1120,11360,1,1030003000,ENTERPRISE APPLICATIONS,Sub-family,,,1
f9a58ff1-66e8-5db0-89f9-18cea996049f,1120,11360,2,1030008001,HELP DESK/TECHNICAL SUPPORT,Specialisation,,,1
5bde3f1c-da06-516d-93d9-c0bfda352ef0,1121,11361,1,1030008003,SERVICE MANAGEMENT PROCESS,Specialisation,,,1
5bde3f1c-da06-516d-93d9-c0bfda352ef0,1121,11361,2,1030008002,IT ASSET MANAGEMENT,Specialisation,,,1
5d47d07b-701e-5ed9-87ab-4726cfc5f051,1122,11363,1,1027002000,STORES AND LOGISTICS OPERATIONS,Sub-family,Yes,,1
81ef7e92-efea-52d0-9cf6-8160c595e061,1123,11364,1,1007000000,COMMUNICATIONS,Job Family,Yes,,1
ad6a9258-3dcd-5725-9f00-480f9eefc586,1124,11365,1,1030006001,IT PROGRAM/PROJECT MANAGEMENT,Specialisation,Yes,,1
84514783-e530-530c-b4ca-652325aa66b7,1125,11366,1,1010002000,POLICY GOVERNANCE,Sub-family,Yes,,1
6a354f34-d533-5174-b551-d33d332a9655,1126,11367,1,1010002000,POLICY GOVERNANCE,Sub-family,Yes,,1
0c35a055-46e0-5be6-9ba0-f9f0d547fd7b,1127,11368,1,1010004001,ADVISORY AND OPERATIONS,Specialisation,Yes,,1
1b116f8f-878a-5d46-b693-bd75443129d5,1128,11369,1,1010004001,ADVISORY AND OPERATIONS,Specialisation,Yes,,1
1b116f8f-878a-5d46-b693-bd75443129d5,1128,11369,2,1010004002,INVESTIGATIONS,Specialisation,Yes,,1
017dabdd-2041-5e0d-9c57-a78233373c33,1129,11370,1,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,Yes,,1
017dabdd-2041-5e0d-9c57-a78233373c33,1129,11370,2,1003001000,ADMINISTRATION,Sub-family,Yes,,1
487ca377-d43f-5967-80ba-cee6776de664,1130,11371,1,1024002000,COUNSELLING AND CAREER SUPPORT,Sub-family,Yes,,1
487ca377-d43f-5967-80ba-cee6776de664,1130,11371,2,1024003000,DISABILITY AND ACCESS SUPPORT,Sub-family,Yes,,1
dd3757c0-4f93-5d28-b586-23ff70ea13df,1131,11372,1,1028003001,TECHNICAL AND LEARNING ENVIRONMENTS,Specialisation,Yes,,1
6785b9e6-7a05-5856-bbd9-f15b90f3945e,1132,11373,1,1030002003,DATA GOVERNANCE AND MASTER DATA MANAGEMENT,Specialisation,,,1
6785b9e6-7a05-5856-bbd9-f15b90f3945e,1132,11373,2,1010001001,AUDIT AND RISK ADVISORY AND OPERATIONS,Specialisation,,,1
4796bd45-8c3a-541a-898e-a73817602872,1133,11374,1,1014005000,ORGANISATION DESIGN,Sub-family,,,1
8500f12b-851d-5d32-aafb-95e3b844f743,1134,11375,1,1021000000,STRATEGIC POLICY,Job Family,Yes,,1
8500f12b-851d-5d32-aafb-95e3b844f743,1134,11375,2,1013000000,GOVERNMENT RELATIONS,Job Family,Yes,,1
a5514ca3-c7d7-59ea-9acb-5827529a5fdb,1135,11376,1,1029001003,ACCOUNTING OPERATIONS,Specialisation,Yes,,1
d2da87c7-80b7-5fa1-9604-b7232b507175,1136,11377,1,1010003000,"INFORMATION GOVERNANCE, ACCESS AND PRIVACY",Sub-family,,,1
d2da87c7-80b7-5fa1-9604-b7232b507175,1136,11377,2,1030002003,DATA GOVERNANCE AND MASTER DATA MANAGEMENT,Specialisation,,,1
c593e043-a301-5ef3-9335-c4c0dd20e53b,1137,11378,1,1002002000,FACULTY OPERATIONS,Sub-family,Yes,,1
922dc274-d845-5154-a931-67af02cb7f71,1138,11379,1,1028000000,EDUCATION DELIVERY,Job Family,Yes,,1
a1d55698-9d7c-5054-b07b-bc0cbb75e2b4,1139,11380,1,1028003001,TECHNICAL AND LEARNING ENVIRONMENTS,Specialisation,Yes,,1
20bc73d7-7bf2-5d42-96dd-a872396d3e03,1140,11381,1,1015001002,FACILITIES SERVICES,Specialisation,Yes,,1
4c17f211-7f2a-5795-bed5-185000d6853b,1141,11382,1,1015001002,FACILITIES SERVICES,Specialisation,Yes,,1
9b7bc522-b79b-59d9-9749-1b21b09f74eb,1142,11383,1,1015001002,FACILITIES SERVICES,Specialisation,Yes,,1
cfa132ee-33a1-5d50-9243-df633b04e986,1143,11384,1,1024002000,COUNSELLING AND CAREER SUPPORT,Sub-family,Yes,,1
b90fb236-73be-523f-9a2f-861fc72552f3,1144,11385,1,1016004000,ACCREDITATION,Sub-family,Yes,,1
b90fb236-73be-523f-9a2f-861fc72552f3,1144,11385,2,1016003001,EDUCATIONAL REGULATORY COMPLIANCE (DOMESTIC),Specialisation,Yes,,1
c3568db2-6568-515c-893d-1ba084347d10,1145,11386,1,1017002000,PROCUREMENT CONTRACT MANAGEMENT,Sub-family,,,1
42ca987a-8f95-5687-9e37-f23e7cfdc4a8,1146,11388,1,1029004000,FINANCE STRATEGY AND POLICY,Sub-family,Yes,,1
42ca987a-8f95-5687-9e37-f23e7cfdc4a8,1146,11388,2,1029005000,FINANCE ANALYSIS AND ADVISORY,Sub-family,Yes,,1
d90bcfd5-15e0-5902-ba65-e880e0df5a66,1147,11389,1,1029000000,FINANCE,Job Family,Yes,,1
4c5f7f40-4dcb-5623-8775-0164f4284320,1148,11390,1,1016002001,EDUCATIONAL QUALITY ASSURANCE (DOMESTIC),Specialisation,Yes,,1
4c5f7f40-4dcb-5623-8775-0164f4284320,1148,11390,2,1000002000,REPORTING (SUB),Sub-family,Yes,,1
4c5f7f40-4dcb-5623-8775-0164f4284320,1148,11390,3,1002004001,EDUCATION CONTRACT GOVERNANCE AND ASSURANCE,Specialisation,Yes,,1
587e8344-5ecc-5cc1-8901-faf8357c21d4,1149,11392,1,1022002000,COMMUNITY ENGAGEMENT,Sub-family,Yes,,1
287d1e41-4429-5fd6-99ca-a627570695f7,1155,11402,1,1014010001,HEALTH AND WELLBEING,Specialisation,Yes,,1
43f480ee-5742-5392-bf43-041cf2f38f53,1156,11403,1,1020002000,INTEGRATED MARKETING,Sub-family,Yes,,1
33a2733e-2e50-595b-8630-266c5ca9e750,1157,11404,1,1014012002,EMPLOYEE ADVOCACY,Specialisation,Yes,,1
ffc8973f-7281-5152-bd9e-45a6befe9d9c,1159,11406,1,1016003001,EDUCATIONAL REGULATORY COMPLIANCE (DOMESTIC),Specialisation,Yes,,1
ffc8973f-7281-5152-bd9e-45a6befe9d9c,1159,11406,2,1016004000,ACCREDITATION,Sub-family,Yes,,1
0139328d-37ad-54f4-9cf6-1cef5efdaab0,1160,11407,1,1016003002,EDUCATIONAL REGULATORY COMPLIANCE (INTERNATIONAL),Specialisation,Yes,,1
7f0f4356-07cd-5ae3-9329-8e220362eeab,1162,11410,1,1028000000,EDUCATION DELIVERY,Job Family,Yes,,1
d20b9953-1835-5775-9c86-cf0b96073c11,1164,11414,1,1023002001,ENQUIRIES AND STUDENT ADMINISTRATION (DOMESTIC),Specialisation,Yes,,1
44724a9c-7556-5131-bc75-3da1735b3d33,1167,10144,1,1002001000,CORPORATE AND SERVICE OPERATIONS,Sub-family,Yes,,1
fc9a0298-87f2-54cf-b65c-bb1c33cafa57,1168,10181,1,1008002003,LEARNING TECHNOLOGY OPERATIONS,Specialisation,Yes,,1
